,0
2020-12-07 15:15:58,"RT @gzbenso: Warner Bros. moves ‘Dune,’ ‘Matrix’ and all its 2021 releases to HBO Max -  $viac $cmcsa $dis $nflx $aapl $t $sne $roku $amzn…"
2020-12-07 15:15:53,RT @gzbenso: HBO Max no longer offers one-week free trials |  $viac $cmcsa $dis $nflx $aapl $t $sne $roku $amzn $disca $lgf $twtr $fox $fb…
2020-12-07 15:15:48,RT @gzbenso: Theater Stocks Fall After WB Says It’s Moving Films to HBO Max –  $viac $cmcsa $dis $nflx $aapl $t $sne $roku $amzn $disca $lg…
2020-12-07 15:15:43,RT @gzbenso: Disney Plus Unveils Ambitious Latin American Lineup of 70 Productions –  $viac $cmcsa $dis $nflx $aapl $t $sne $roku $amzn $di…
2020-12-07 15:15:36,RT @gzbenso: Call of Duty has brought in $3 billion in past year  $viac $cmcsa $dis $nflx $aapl $t $sne $roku $amzn $disca $lgf $twtr $fox…
2020-12-07 15:15:21,RT @gzbenso: Disney faces digital dilemma despite streaming success  $viac $cmcsa $dis $nflx $aapl $t $sne $roku $amzn $disca $lgf $twtr $f…
2020-12-07 15:15:15,RT @gzbenso: WarnerMedia’s HBO Max Gambit Overcame Internal Doubts at AT&amp;T - Bloomberg $viac $cmcsa $dis $nflx $aapl $t $sne $roku $amzn $d…
2020-12-07 15:15:08,RT @gzbenso: Studios Look At New Ways To Distribute Newly Released Blockbusters And Improve Revenue $viac $cmcsa $dis $nflx $aapl $t $sne $…
2020-12-07 15:15:02,RT @gzbenso: EU aims to stop online platforms getting too big for their boots  $viac $cmcsa $dis $nflx $aapl $t $sne $roku $amzn $disca $lg…
2020-12-07 15:05:12,$CMCSA Comcast Extends COVID Support With 60 Days of Free Internet for Low-Income Customers and Free Access to the… https://t.co/cEc4hMF9c9
2020-12-07 14:45:32,"Mon Dec 7th
Today's BEST performing sector just after the open

Communication Services +0.3%

follow along here:… https://t.co/v4WxtrtNrk"
2020-12-07 14:35:00,Bought $CMCSA December 18th $52 calls at $0.70. https://t.co/swWq0mQn3S
2020-12-07 14:18:16,"Just saw a commercial for Xfinity $CMCSA.  Thank you for celebrating kindness.  God, do we need that.  Can we make… https://t.co/4FXuthRsVa"
2020-12-07 13:45:47,$CMCSA's in Uptrend: Moving Average Convergence Divergence (MACD) Histogram crosses above signal line. View odds fo… https://t.co/TUmgDDyi5Q
2020-12-07 12:49:31,"$IINX UNKNOWN BUT THE NEXT #EV stock 2🏃‍♂️1000%! EASY

$RDUS $UTHR $PTLA $ALDR $OPK $GLPG $ARWR $ONCS $MTEM $SGYP… https://t.co/N66uZPbNby"
2020-12-07 06:29:02,How to Trade: What Long Term Investors Think About Comcast $CMCSA Updated 12720 https://t.co/W2jVtMi35v Click for D… https://t.co/2nBuA7d6Rl
2020-12-07 03:50:59,EU aims to stop online platforms getting too big for their boots  $viac $cmcsa $dis $nflx $aapl $t $sne $roku $amzn… https://t.co/ItIiUWXbWL
2020-12-07 03:47:54,Studios Look At New Ways To Distribute Newly Released Blockbusters And Improve Revenue $viac $cmcsa $dis $nflx… https://t.co/3wftNUYcae
2020-12-07 03:23:24,WarnerMedia’s HBO Max Gambit Overcame Internal Doubts at AT&amp;T - Bloomberg $viac $cmcsa $dis $nflx $aapl $t $sne… https://t.co/piGitV3wPY
2020-12-07 03:21:38,Disney faces digital dilemma despite streaming success  $viac $cmcsa $dis $nflx $aapl $t $sne $roku $amzn $disca… https://t.co/XSns4P2dIC
2020-12-07 02:55:45,"My watchlist going into the week: $AAPL, $ADBE, $AMD, $APPS, $ATVI, $BILL, $CAT, $CMCSA, $CRM, $CVNA, $EW, $FTNT,… https://t.co/UA9t68VpQV"
2020-12-07 02:19:04,"@rsosa8 In our experience

You start out with $CMCSA because it’s cheaper

And after a year you’re paying more for $VZN"
2020-12-07 00:20:19,$CMCSA $65 this week?
2020-12-06 23:14:25,"Box Office: $SNE Sony Got #Lucky By Not Backing Down From $DIS Disney In 2019
https://t.co/gTgI2UCzIB $LGF $CMCSA… https://t.co/1DJ4yRJC1F"
2020-12-06 22:46:33,Call of Duty has brought in $3 billion in past year  $viac $cmcsa $dis $nflx $aapl $t $sne $roku $amzn $disca $lgf… https://t.co/zjXHwq233j
2020-12-06 22:31:14,Disney Plus Unveils Ambitious Latin American Lineup of 70 Productions –  $viac $cmcsa $dis $nflx $aapl $t $sne… https://t.co/vDvITmCSG5
2020-12-06 22:00:53,Theater Stocks Fall After WB Says It’s Moving Films to HBO Max –  $viac $cmcsa $dis $nflx $aapl $t $sne $roku $amzn… https://t.co/Sp4aIeC839
2020-12-06 21:56:24,"$IINX at this level no buzz needed will start walking on her own

$wmtm $vgtl $adtm $liga $ssft $coho $frlf $bzgt… https://t.co/gsJWWcf9Rs"
2020-12-06 21:26:43,"CLST Holdings, Inc. $CLHI To Announce Secret Reverse Merger Negotiations Underway In Nevada
https://t.co/18fy8EY2vD… https://t.co/ogVisB6Ewh"
2020-12-06 21:25:28,"$XLC daily, flagging here, if can go will be these names this week $FB $GOOG $GOOGL $TMUS $CMCSA $DIS $CHTR $ATVI… https://t.co/LHLzmR47ck"
2020-12-06 18:18:39,HBO Max no longer offers one-week free trials |  $viac $cmcsa $dis $nflx $aapl $t $sne $roku $amzn $disca $lgf… https://t.co/HFFlD9cn6H
2020-12-06 18:16:43,"Warner Bros. moves ‘Dune,’ ‘Matrix’ and all its 2021 releases to HBO Max -  $viac $cmcsa $dis $nflx $aapl $t $sne… https://t.co/IuESWm25t0"
2020-12-06 17:32:17,"When blood-sucking capitalist monopolies increase prices they pretend they need it to invest in future service. 
""C… https://t.co/JYYf4HDuDw"
2020-12-06 15:11:48,AT&amp;T May Have Just Saved HBO Max @themotleyfool #stocks $T $DIS $NFLX $CMCSA https://t.co/ounZc98xmN
2020-12-06 15:10:41,RT @orionstafa: Have a good evening @everyone  Day 14 results for the small Account and   $CCL $Atvi $HPQ calls and. $CMCSA puts are still…
2020-12-06 13:32:23,$CMCSA's in Uptrend: Moving Average Convergence Divergence (MACD) Histogram just turned positive. View odds for thi… https://t.co/kzMRb01NkO
2020-12-06 03:39:59,"#FPACrescentFund Largest sales in #Q32020, include #Comcast Corporation $CMCSA Read about the trade at https://t.co/rMnOaSpstc"
2020-12-06 01:27:01,@HedgeyeComm CMCSA looking like the laggard here?
2020-12-05 23:58:07,"CLST Holdings, Inc. $CLHI To Announce Secret Reverse Merger Negotiations Underway In Nevada
https://t.co/Mv3xmUJu9A… https://t.co/y34bc7cXxM"
2020-12-05 23:08:56,"I'm watching $BHC, $CMCSA and $CPRI next week https://t.co/HVKObTviMm"
2020-12-05 20:02:59,"Subs,

Invite just went out for next week:

12/7 - Former $FB $GOOGL and YouTube Intl. Employee #1

12/8 - 17 year… https://t.co/3Ai6NjKSZm"
2020-12-05 15:24:17,AT&amp;T dismantles Time Warner to battle Netflix: The inside story $viac $cmcsa $dis $nflx $aapl $t $sne $roku $amzn… https://t.co/IvMbaANKfq
2020-12-05 14:35:55,"$CMCSA Check out this chart I made with @TrendSpider https://t.co/X4PyhgVrkN 

Still a big fan of this look. We had… https://t.co/OgykDSHrL2"
2020-12-05 14:09:50,$CMCSA upcoming event December 08: UBS Investor Conference. Options expiring on December 11 that cover the event ha… https://t.co/m5prLXfhTC
2020-12-05 13:01:01,"Latest Zeitgeist gainers:
https://t.co/34yWAdntYh positive 4.8
https://t.co/xFvV1SaiQy positive 4.7… https://t.co/iXagLGA0b9"
2020-12-05 12:19:00,RT @Tickeron: $CMCSA's in Uptrend: Moving Average Convergence Divergence (MACD) Histogram just turned positive. View odds for this and othe…
2020-12-05 12:17:16,$CMCSA's in Uptrend: Moving Average Convergence Divergence (MACD) Histogram just turned positive. View odds for thi… https://t.co/9RAh6i4H9L
2020-12-05 05:33:40,RT @Manpree31938145: Do you think in next few years people will stop using traditional cable tv and shift to online streaming? $FUBO $NFLX…
2020-12-05 05:18:45,Do you think in next few years people will stop using traditional cable tv and shift to online streaming? $FUBO… https://t.co/usRRXTAzNV
2020-12-05 03:07:38,Lean back &amp; listen to Rosenblatt analysts Mark &amp; Bernie discuss streamers' reported interest in @NFL Sunday Ticket… https://t.co/0zN62S8gzJ
2020-12-05 02:51:27,"@AlexDelarge6553 U should buy RTX ..iam in at 52 ,aapl at 106 , wmt at 122 , new FSR 11 , cmcsa 41"
2020-12-04 23:29:50,AT&amp;T Asks Tegna Stations for OK to Show Football https://t.co/GBm3FHXtfD $CMCSA $CHTR $FOXA $DIS $DISCA $T $GOOGL… https://t.co/UcLlP8opzx
2020-12-04 23:28:27,Warner Bros. Finally Looks Beyond the Movie Theater  $viac $cmcsa $dis $nflx $aapl $t $sne $roku $amzn $disca $lgf… https://t.co/lf0dU5QVXO
2020-12-04 22:50:39,#Comcast $CMCSA Has An Excellent #Technical Analysis Score (TA Score). Breakdown Of 3 Categories: #candle score Exc… https://t.co/K3fCo5ocs4
2020-12-04 22:49:49,This may be the first time I’ve seen where $ERILF $EIL.V finally mentioned Disney $DIS &amp; Universal $CMCSA by name!… https://t.co/1lXfdHltTQ
2020-12-04 21:58:24,"Fortnite's biggest event saw 15 mil players, 3 million viewers and took Twitch down -  $viac $cmcsa $dis $nflx… https://t.co/7fA4AooZKM"
2020-12-04 21:55:10,Data shows how Netflix's 'Queen's Gambit' became a word-of-mouth hit -  $viac $cmcsa $dis $nflx $aapl $t $sne $roku… https://t.co/ZBERmWJsJ6
2020-12-04 21:53:21,Why ‘Wonder Woman’ at Home Matters  $viac $cmcsa $dis $nflx $aapl $t $sne $roku $amzn $disca $lgf $twtr $fox $fb… https://t.co/x4kaeK7wAL
2020-12-04 21:52:03,"Warner Bros’ HBO Max Move: Hollywood, Theater Owners Respond –  $viac $cmcsa $dis $nflx $aapl $t $sne $roku $amzn… https://t.co/L6Y4qc9kMj"
2020-12-04 21:43:23,"$CMCSA enters an Uptrend because Momentum Indicator exceeded the 0 level on November 9, 2020. View odds for this an… https://t.co/ck0dBEba0x"
2020-12-04 21:41:48,RT @TradeOutLoud: $CMCSA  daily buy set-up https://t.co/6a2xAeXuBg
2020-12-04 21:36:07,"Friday's Top Flow in #consumer discretionary sector, Buy Flow &amp; Sell Flow $AZO $JCI $VFC $GM $LEN $GRMN $BBY $DHI… https://t.co/zW7L3W8MTJ"
2020-12-04 21:22:32,"Have a great weekend! 

Thanks everyone who tuned in for our music themes call!

Busy week coming up:

Monday - $FB… https://t.co/I6CSpbyBIP"
2020-12-04 21:22:27,"Friday's Top Flow in #NASDAQ #NASDAQ100, Buy Flow and Sell Flow $AAPL $TSLA $GOOGL $COST $PEP $XLNK $AMD $ADBE $CSX… https://t.co/bx0pa7UmIc"
2020-12-04 21:10:45,Have a good Weekend @everyone  Day 17 results for the small Account and    $AMD  $F $XOM calls and. $CMCSA $PLTR pu… https://t.co/57WuncGhzN
2020-12-04 21:08:23,"@NorthmanTrader I bet $CMCSA, CNBC’s parent company has been buying call options since the March lows.  They have s… https://t.co/j67RMuIug6"
2020-12-04 20:20:43,RT @MITickWatcher: #Options Flow Grid Update $CMCSA #OptionsTrading Comcast Shares ⬆️0.07% to $51.62 #OptionsFlow #media #technology #cable…
2020-12-04 20:16:26,#Options Flow Grid Update $CMCSA #OptionsTrading Comcast Shares ⬆️0.07% to $51.62 #OptionsFlow #media #technology… https://t.co/ENjk8ICyj4
2020-12-04 20:09:54,Streaming Wars And The Future Of $CMCSA - https://t.co/vBb6XqkYMx #ValueInvesting #News #streaming #wars
2020-12-04 19:56:54,"$CMCSA
**ENTRY NOT MET, NO TRADE**

$CSCO
**ENTRY NOT MET, NO TRADE**

#DOGPOOL"
2020-12-04 19:47:24,Cable TV Lost Another Million Customers in Q3 -- Sort Of @themotleyfool #stocks $T $VZ $GOOGL $DIS $DISH $CMCSA… https://t.co/o9CVT1RMYu
2020-12-04 19:08:02,"Notable Analyst Upgrades and Downgrades for Week of November 23, 2020  $AEP, $BEN, $BIP, $CB, $CMCSA, $DEO, $DOV,… https://t.co/8rXpPBiOWY"
2020-12-04 18:53:58,"RT @thebubbleboard: Fri Dec 4th
Today's WORST performing sector just after the open

Communication Services +0.0%

follow along here: https…"
2020-12-04 18:42:10,"$CMCSA #Options Power, #Options #maxpain Chart, Open Interest Chart Update #OptionsTrading #OptionsFlow… https://t.co/BkqVcNndZK"
2020-12-04 18:28:42,Stock tip of the hour: we strongly suggest you liquidate CMCSA!!
2020-12-04 17:33:16,"$CMCSA Comcast #Options #maxpain Chart, Open Interest Chart Update #OptionsTrading #OptionsFlow #optionstrade… https://t.co/DCRlN5przv"
2020-12-04 16:31:15,"Today Top Flow in #consumer discretionary sector, Buy Flow &amp; Sell Flow $AMZN $CCL $NFLX $CMCSA $MCD $M $F $MAR $DG… https://t.co/EvsHArcFPF"
2020-12-04 16:15:39,WarnerMedia CEO Jason Kilar doesn't think he destroyed movie theaters  $viac $cmcsa $dis $nflx $aapl $t $sne $roku… https://t.co/ZFper1J5Ju
2020-12-04 15:59:37,"Today Top Flow in #consumer discretionary sector, Buy Flow &amp; Sell Flow $AMZN $CCL $NFLX $MCD $CMCSA $F $M $MAR $DG… https://t.co/F7ZohjK4lh"
2020-12-04 15:53:00,@lincolnstophat1 CMCSA. I was selling some to buy some Christmas presents and Ashley was looking at getting my wedd… https://t.co/sCb1450DGK
2020-12-04 15:50:23,"WarnerMedia CEO Explains Why He Isn’t the Theater Kilar 👇

https://t.co/jt0n7c9E7e

$T $CMCSA $NFLX $AMZN $AAPL"
2020-12-04 15:36:29,Warner will launch all 2021 movies simultaneously in cinemas and HBO Max in Europe  $viac $cmcsa $dis $nflx $aapl… https://t.co/QYp0RS4uaS
2020-12-04 15:32:18,Warner Bros. to Release All 2021 Films on HBO Max and in Theaters Simultaneously - WSJ  $viac $cmcsa $dis $nflx… https://t.co/VdolRyz430
2020-12-04 15:28:53,Warner Bros.’ 2021 Films to Hit Both HBO Max and Theaters -  $viac $cmcsa $dis $nflx $aapl $t $sne $roku $amzn… https://t.co/iaEul2tKR0
2020-12-04 15:27:41,"RT @gzbenso: ‘Matrix 4,’ ‘Dune,’ 2021 WB Slate Debuting on HBO Max and in Theaters –  $viac $cmcsa $dis $nflx $aapl $t $sne $roku $amzn $di…"
2020-12-04 15:26:15,"RT @gzbenso: Fights among Roku, Amazon, HBO and NBC are making streaming TV hard -  $viac $cmcsa $dis $nflx $aapl $t $sne $roku $amzn $disc…"
2020-12-04 15:26:10,RT @gzbenso: 'Queen's Gambit' and 'The Mandalorian': Netflix Fights Disney For TV's Future -  $viac $cmcsa $dis $nflx $aapl $t $sne $roku $…
2020-12-04 15:26:05,"RT @gzbenso: Hollywood’s Obituary, the Sequel. Now Streaming. -  $viac $cmcsa $dis $nflx $aapl $t $sne $roku $amzn $disca $lgf $twtr $fox $…"
2020-12-04 15:26:01,RT @gzbenso: MediaKind Report Studies Evolution of Sports in D2C Streaming |  $viac $cmcsa $dis $nflx $aapl $t $sne $roku $amzn $disca $lgf…
2020-12-04 15:25:57,RT @gzbenso: Hollywood Agents Are Pushing to Sell Films to Streamers  $viac $cmcsa $dis $nflx $aapl $t $sne $roku $amzn $disca $lgf $twtr $…
2020-12-04 15:25:49,RT @gzbenso: Netflix Plans to Double Spending on Original Content in Asia -  $viac $cmcsa $dis $nflx $aapl $t $sne $roku $amzn $disca $lgf…
2020-12-04 15:04:37,How Warner Bros.’s HBO Max Announcement Will Impact the Movie Business –  $viac $cmcsa $dis $nflx $aapl $t $sne… https://t.co/lrcT3qsJiS
2020-12-04 14:45:36,"Fri Dec 4th
Today's WORST performing sector just after the open

Communication Services +0.0%

follow along here:… https://t.co/VuMMjAQG7T"
2020-12-04 14:22:37,"Cavetown – Lemon Boy (Official Music Video) https://t.co/wAQ2VGbWec via @YouTube 
ABC:PBS:CNN:FOX:NBC:CBS:OAN:DEMS:… https://t.co/nbgJGtGqV1"
2020-12-04 14:22:15,Relic Meets @jasonkilar $T #FinTwit @LeoDiCaprio @Movie_Chumps @andrewrsorkin @davidfaber @jimcramer $dis $nflx… https://t.co/aFhozO1kGJ
2020-12-04 12:53:49,"Here's Why Comcast Stock Looks Overvalued After Rising 60% $CMCSA

Get the full story here 👇 https://t.co/LjSEkX84mz"
2020-12-04 10:06:01,"Notable #Analyst Upgrades and Downgrades for Week of November 23, 2020  $AEP, $BEN, $BIP, $CB, $CMCSA, $DEO, $DOV,… https://t.co/IbfP34VIbQ"
2020-12-04 09:41:35,"$CMCSA Demo Day: 11 Startups Present Innovations, Partnership Deals Following Comcast NBCUniversal LIFT Labs Accele… https://t.co/VQxPCHpojf"
2020-12-04 07:00:24,"$CMCSA:

New Insider Filing on COMCAST CORP's

CEO - NBCUniversal

JEFF SHELL:

https://t.co/3hlrcPNpV9"
2020-12-04 06:03:11,"$IINX UNKNOWN BUT THE NEXT #EV stock 2🏃‍♂️1000%! EASY1💸📈

$wmtm $vgtl $adtm $liga $ssft $coho $frlf $bzgt $biel… https://t.co/eETjWjIWON"
2020-12-04 05:00:24,Netflix Plans to Double Spending on Original Content in Asia -  $viac $cmcsa $dis $nflx $aapl $t $sne $roku $amzn… https://t.co/yN1wpkMWZI
2020-12-04 04:59:27,Hollywood Agents Are Pushing to Sell Films to Streamers  $viac $cmcsa $dis $nflx $aapl $t $sne $roku $amzn $disca… https://t.co/17sIi2M2k2
2020-12-04 04:58:56,MediaKind Report Studies Evolution of Sports in D2C Streaming |  $viac $cmcsa $dis $nflx $aapl $t $sne $roku $amzn… https://t.co/6G2Qv41eHP
2020-12-04 04:42:18,"Hollywood’s Obituary, the Sequel. Now Streaming. -  $viac $cmcsa $dis $nflx $aapl $t $sne $roku $amzn $disca $lgf… https://t.co/qqusP5FUFT"
2020-12-04 04:41:33,'Queen's Gambit' and 'The Mandalorian': Netflix Fights Disney For TV's Future -  $viac $cmcsa $dis $nflx $aapl $t… https://t.co/gLYTDp7cBh
2020-12-04 04:41:00,"Fights among Roku, Amazon, HBO and NBC are making streaming TV hard -  $viac $cmcsa $dis $nflx $aapl $t $sne $roku… https://t.co/SvEPxXhMv5"
2020-12-04 03:50:27,"‘Matrix 4,’ ‘Dune,’ 2021 WB Slate Debuting on HBO Max and in Theaters –  $viac $cmcsa $dis $nflx $aapl $t $sne… https://t.co/4UJu7kxDzz"
2020-12-04 03:49:37,"RT @askwarrenhq: Comcast Corp  $CMCSA to release detailed information on new JV with Zoom Video Communications $ZM
https://t.co/gk5vqrDTgI…"
2020-12-04 02:39:41,RT @gzbenso: Hulu’s Watch Party feature is now available to all subscribers -  $viac $cmcsa $dis $nflx $aapl $t $sne $roku $amzn $disca $lg…
2020-12-04 01:22:01,"Notable Analyst Upgrades and Downgrades for Week of November 23, 2020  $AEP, $BEN, $BIP, $CB, $CMCSA, $DEO, $DOV,… https://t.co/OH4k2TmyIq"
2020-12-04 01:15:46,Comcast Corp  $CMCSA to release detailed information on new JV with Zoom Video Communications $ZM… https://t.co/JR86co7yWx
2020-12-04 00:50:06,"Tomrrow’s #watchlist for #NYSE, #NASDAQ between $50 and $60: $BEAM $CMA $CMCSA $CMPS $DDS $EEM $FTCH $INTC $KO… https://t.co/fRXiR1zwLg"
2020-12-04 00:39:18,@asymmetricalpha Has to be T or CMCSA but most likely T
2020-12-03 22:59:20,Warner Bros. movies will be released on HBO Max the same day as theaters. This is when they’re scheduled to come to… https://t.co/ifGmoL9Mzp
2020-12-03 22:43:17,#Comcast $CMCSA Has An Excellent #Technical Analysis Score (TA Score). Breakdown Of 3 Categories: #candle score Exc… https://t.co/6PYoMVKsBp
2020-12-03 22:17:10,"Flutter Buys Larger FanDuel Stake, Takes DraftKings Head On In US $BETZ $BYD $CMCSA https://t.co/Nr2NgCRbbH https://t.co/0QnPmFpynD"
2020-12-03 21:51:48,"$CMCSA New Form 4 for Comcast Corporation
From our Stock News Alerts App"
2020-12-03 21:46:06,"Flutter Buys Larger FanDuel Stake, Takes DraftKings Head On In US $DKNG $PDYPY $BETZ $BYD $CMCSA $FOX https://t.co/ydnoRQSuh6"
2020-12-03 21:45:26,$CMCSA Comcast Corporation SEC Filing: Form 4 https://t.co/bkBRGRmgjK
2020-12-03 21:45:10,"Insider Activity seen in  $CMCSA, SHELL JEFF (CEO - NBCUniver) Sale, Total-Shares = 5,582, Transaction Price= $51.2… https://t.co/d1Yyov59zM"
2020-12-03 21:45:09,"Insider Activity seen in  $CMCSA, SHELL JEFF (CEO - NBCUniver) Option Exercise, Total-Shares = 15,500, Transaction… https://t.co/tuparWT2nb"
2020-12-03 21:43:51,"#FWSells $CMCSA SHELL JEFF, CEO - NBCUniversal of COMCAST CORP sold 5,582 shares on 2020-12-02. https://t.co/mzGwfJqRb3"
2020-12-03 21:37:28,"Thursday's Top Flow in #consumer discretionary sector, Buy Flow &amp; Sell Flow $LEN $AZO $FOXA $DLTR $DISCA $DG $ORLY… https://t.co/wsLRw9oEdv"
2020-12-03 21:14:45,Have a good evening @everyone  Day 16 results for the small Account and    $AMD  calls and. $CMCSA $PLTR puts are s… https://t.co/MCrczb7AES
2020-12-03 20:52:33,#Options Flow Grid Update $CMCSA #OptionsTrading Comcast Shares ⬆️1.01% to $51.56  #OptionsFlow #media #technology… https://t.co/w5OZmadGj2
2020-12-03 20:18:25,"RT @PhillipsRelic: $T Will Never Eat Lunch in this Town Again
#FinTwit #ValueDestruction $amc $cnk $imax $dis $lgf $nflx $viac $cmcsa @davi…"
2020-12-03 20:18:08,"$T Will Never Eat Lunch in this Town Again
#FinTwit #ValueDestruction $amc $cnk $imax $dis $lgf $nflx $viac $cmcsa… https://t.co/OZlM6LtuEF"
2020-12-03 20:17:18,"Commented on $T $DIS $CMCSA - What's next for theaters like AMC, movie industry after Warner's streaming shockwave?. https://t.co/AwnHL6zqnk"
2020-12-03 20:09:30,@radkapital the deal with $VZ is interesting.  I imagine $T $VZ $CMCSA $CHTR ...etc gather enough of these deals an… https://t.co/tp13lBkCBn
2020-12-03 19:54:23,"2/2
- Space Jam: A New Legacy
- The Suicide Squad
- Reminiscence
- Malignant
- Dune
- The Many Saints of Newark
- K… https://t.co/6ULgQJ82h7"
2020-12-03 19:24:30,Cable TV Lost Another Million Customers in Q3 -- Sort Of @themotleyfool #stocks $T $VZ $GOOGL $DIS $DISH $CMCSA… https://t.co/fsK6Fortv5
2020-12-03 19:00:02,Short sale volume(not short interest) for $NFLX on 2020-12-02 is 43%. https://t.co/TueD1N1clN $CMCSA 38% $BCE 55% $AMZN 44% $DISH 32%
2020-12-03 18:59:51,"RT @TheStreamable: WarnerMedia will debut their entire 2021 film slate in theaters and on HBO Max simultaneously 👇

https://t.co/d1T0bmb0WX…"
2020-12-03 18:59:49,"@EntStrategyGuy @michael_rifkin Yes, with nitpicky caveat that WM actually currently is closer to better model than… https://t.co/TVL1sfvYjz"
2020-12-03 18:54:38,"RT @TheStreamable: WarnerMedia will debut their entire 2021 film slate in theaters and on HBO Max simultaneously 👇

https://t.co/d1T0bmb0WX…"
2020-12-03 18:51:27,Long #RealEstate #inflation is coming $NYC $VGR $SLG $BTLCY $BLND $VNO $BXP $CXP $JPM $ESRT $XLRE $EWU $EWUS $ARGGY… https://t.co/WXNVs3jD4Y
2020-12-03 18:44:21,WarnerMedia will debut their entire 2021 film slate in theaters and on HBO Max simultaneously 👇… https://t.co/JkzctG4Q1i
2020-12-03 18:22:41,"$CMCSA enters an Uptrend as Momentum Indicator exceeded the 0 level on November 9, 2020. View odds for this and oth… https://t.co/0ZykMpMLO6"
2020-12-03 18:09:17,"$CMCSA Comcast #Options #maxpain Chart, Open Interest Chart Update #OptionsTrading #OptionsFlow #optionstrade… https://t.co/OgqWcctxta"
2020-12-03 18:08:58,"$CMCSA Comcast #Options #maxpain Chart, Open Interest Chart Update #OptionsTrading #OptionsFlow #optionstrade… https://t.co/Jj99lfa2N8"
2020-12-03 18:08:37,"$CMCSA Comcast #Options #maxpain Chart, Open Interest Chart Update #OptionsTrading #OptionsFlow #optionstrade… https://t.co/mNP9inywBl"
2020-12-03 18:01:36,"$CMCSA Demo Day: 11 Startups Present Innovations, Partnership Deals Following Comcast NBCUniversal LIFT Labs Accele… https://t.co/wd0N4oHZGN"
2020-12-03 17:47:01,"Notable #Analyst Upgrades and Downgrades for Week of November 23, 2020  $AEP, $BEN, $BIP, $CB, $CMCSA, $DEO, $DOV,… https://t.co/um1CGRkv0s"
2020-12-03 17:44:33,"RT @TheStreamable: HBO Max has dropped their free trial ahead of the release of ""Wonder Woman 1984"" later this month. This comes after Netf…"
2020-12-03 17:31:06,$KT Apparently KT's #IPTV in Thailand wasn't #news when I posted it on 11/30 but for #PRNewswire it is news today 🙄… https://t.co/jkbxjSPKtf
2020-12-03 17:25:29,"$CMCSA #Options #maxpain Chart, Open Interest Chart Update #OptionsTrading #OptionsFlow #optionstrade… https://t.co/HTXhukoJ2m"
2020-12-03 17:16:44,"RT @TheStreamable: HBO Max has dropped their free trial ahead of the release of ""Wonder Woman 1984"" later this month. This comes after Netf…"
2020-12-03 17:04:33,"HBO Max has dropped their free trial ahead of the release of ""Wonder Woman 1984"" later this month. This comes after… https://t.co/nNT9O3gsx2"
2020-12-03 16:57:39,"#advertising spend

$Fb $GOOGL $PINS $SNAP $FOXA $FOX $CMCSA https://t.co/q4dwdCw3SY"
2020-12-03 15:59:41,"Today Top Flow in #consumer discretionary sector, Buy Flow &amp; Sell Flow $AMZN $HD $WYNN $TJX $LOW $CMCSA $DISCA $CCL… https://t.co/8MpiyNIBSN"
2020-12-03 15:25:51,The World's Top #Media Companies https://t.co/PblfmZPfO0
2020-12-03 15:09:59,"$CMCSA Comcast Announces $1 Million Commitment to Per Scholas to Combat the Tech Opportunity Gap Across the U.S.
https://t.co/TkTQbetdFQ"
2020-12-03 14:59:58,#Options Flow Grid Update $CMCSA #OptionsTrading Comcast Shares ⬆️0.69% to $51.4 #OptionsFlow #media #technology… https://t.co/ZFd0OqDUru
2020-12-03 14:49:17,"@maybebullish $CMCSA acquires Universal Music Group to complete the Universal Studios acquisition
$T acquires $WMG… https://t.co/hABtZGNIJ6"
2020-12-03 14:41:51,"RT @AndrewRangeley: @FrancoOlivera O good call!

$AAPL had some big names; honestly, if you were an A-list celeb and not invited.... well y…"
2020-12-03 14:33:05,"@Dynamicbrands And I don't understand the value of being hyper critical of the past, when they are clearly moving i… https://t.co/VQrrLto9fI"
2020-12-03 14:30:36,"Nasdaq 100 CFD Update 📉

Red count is clean. Something to watch in the S&amp;P 500 as well (which is less readable than… https://t.co/Te9sfXLMyG"
2020-12-03 13:13:01,"@FrancoOlivera O good call!

$AAPL had some big names; honestly, if you were an A-list celeb and not invited.... we… https://t.co/OHfphOiokV"
2020-12-03 10:38:01,"Notable Analyst Upgrades and Downgrades for Week of November 23, 2020  $AEP, $BEN, $BIP, $CB, $CMCSA, $DEO, $DOV,… https://t.co/vKLXMTHSRT"
2020-12-03 09:03:33,$catv . $segi. $gnus. { $cidm The acquisitions include over 450 films and more than 70 new series. The company has… https://t.co/1OIQEHT7uO
2020-12-03 09:03:18,$catv . $segi. $gnus. { $cidm The acquisitions include over 450 films and more than 70 new series. The company has… https://t.co/9LdR0dvE0H
2020-12-03 09:01:46,$segi. $gnus. { $cidm The acquisitions include over 450 films and more than 70 new series. The company has existing… https://t.co/B3plKcfJhV
2020-12-03 09:01:08,$segi. $gnus. { $cidm The acquisitions include over 450 films and more than 70 new series. The company has existing… https://t.co/0IFFVgSuz2
2020-12-03 08:13:15,"RSSV is a five to ten bagger... I’m sure of it 👇👇 
$LYFT $AMD $CZR $CELG $MU $SIRI $QQQ $AMRN $SQQ $MSFT $AAPL… https://t.co/T3B8BMB8PW"
